,RESOLUCAO,EMPRESA,AUTORIZACAO,MARCA,PROCESSO,REGISTRO,VENDA E EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE PRODUTO,CATEGORIA,ASSUNTO PETICAO,EXPEDIENTE E PETICAO,VERSAO
1082,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", Proquimia Produtos Químicos do Brasil SA, 3.05027-1, VIXFORTE, 25351.550430/2020-71, 3.5027.0022.002-4, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 11/2030, BOMBONA PLASTICA + CAIXA DE PAPELAO, 24 Meses, 3211042 DETERGENTE DESENGORDURANTE, 387 Registro de Produto de Risco 2 - Detergentes e Congêneres,,
1083,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", QUIMICA JVC LTDA, 3.03265-1, JVC PERACET DAN, 25351.069124/2020-11, 3.3265.0048.001-9,, 11/2030, FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO, 2 Meses, 4300212 DESINFETANTE DE ALTO NÍVEL, 30007 Registro de Produto de Risco 2 - Desinfetante de Alto Nível,,
1084,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", QUIMICA JVC LTDA, 3.03265-1, JVC PERACET DAN, 25351.069124/2020-11, 3.3265.0048.002-7,, 11/2030, GALAO PLASTICO + CAIXA DE PAPELAO, 2 Meses, 4300212 DESINFETANTE DE ALTO NÍVEL, 30007 Registro de Produto de Risco 2 - Desinfetante de Alto Nível,,
1085,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", QUIMICA JVC LTDA, 3.03265-1, JVC PERACET DAN, 25351.069124/2020-11, 3.3265.0048.003-5,, 11/2030, BOMBONA PLASTICA OPACA, 2 Meses, 4300212 DESINFETANTE DE ALTO NÍVEL, 30007 Registro de Produto de Risco 2 - Desinfetante de Alto Nível,,
1086,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", REAÇÃO TÉCNICA INDÚSTRIA E COMÉRCIO LTDA, 3.03862-2, TEC SPEEL 190 CLORADO, 25351.364334/2020-10, 3.3862.0002.001-6,, 11/2030, BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO, 12 Meses, 3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS, 3883 Registro de Produto de Risco 2 - Desinfetante para Indústria Alimentícia e Afins,,
1087,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", RECKITT BENCKISER (BRASIL) LTDA, 3.00227-0, VANISH OXI ADVANCE, 25351.607524/2020-29, 3.0227.1016.001-9, PRODUTO DE VENDA LIVRE, 11/2030, POTE DE PLASTICO + CAIXA DE PAPELAO, 24 Meses, 3222049 DESINFETANTE PARA TECIDOS E ROUPAS, 3927 Registro de Produto de Risco 2 - Desinfetante para tecidos e roupas,,
1088,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", RECKITT BENCKISER (BRASIL) LTDA, 3.00227-0, VANISH OXI ADVANCE, 25351.607524/2020-29, 3.0227.1016.002-7, PRODUTO DE VENDA LIVRE, 11/2030, SACO PLASTICO + CAIXA DE PAPELAO, 24 Meses, 3222049 DESINFETANTE PARA TECIDOS E ROUPAS, 3927 Registro de Produto de Risco 2 - Desinfetante para tecidos e roupas,,
1089,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", ROYAL PRESTIGE DO BRASIL COMERCIO E IMPORTACAO DE UTILIDADES DOMESTICAS LTDA, 3.08958-7, ROYAL SHINE ROYAL PRESTIGE COOKWARE CLEANER, 25351.212468/2020-48, 3.8958.0001.001-2, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO OPACO COM VALVULA DOSADORA + CAIXA DE PAPELAO, 12 Meses, 3102084 DETERGENTE POLIDOR PARA SUPERFÍCIES METÁLICAS, 387 Registro de Produto de Risco 2 - Detergentes e Congêneres,, TRADICIONAL
1090,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", SEVEN GEL INDÚSTRIA E COMÉRCIO LTDA - EPP, 3.02331-1, SEVEN DETERGENTE ÁCIDO CHX, 25351.736955/2014-12, 3.2331.0047.001-2, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 01/2030, BOMBONA PLASTICA, 24 Meses, 3103071 DETERGENTE PARA LAVAR ROUPAS, 330 REG. SANEANTES - Modificação de Fórmula de Produto, 2321141/20-4,
1091,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", Spartan do Brasil Produtos Químicos Ltda., 3.00018-9, METAQUAT, 25351.168240/2007-36, 3.0018.0144.001-1, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 08/2027, BOMBONA PLASTICA, 2 Ano(s), 3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS, 330 REG. SANEANTES - Modificação de Fórmula de Produto, 2274869/20-1,
1092,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", SUL MAX INDUSTRIAL LTDA, 3.02293-0, ALUMINOX MUNDUS, 25351.367837/2017-63, 3.2293.0006.001-4, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 08/2027, GALAO PLASTICO, 12 Meses, 3103084 DESENGRAXANTE, 396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante, 2860382/20-8,
1093,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", SUL MAX INDUSTRIAL LTDA, 3.02293-0, ALUMINOX MUNDUS, 25351.367837/2017-63, 3.2293.0006.002-2, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 08/2027, BOMBONA PLASTICA, 12 Meses, 3103084 DESENGRAXANTE, 396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante, 2860382/20-8,
1094,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", SUL MAX INDUSTRIAL LTDA, 3.02293-0, SOLUBEK MUNDUS, 25351.367861/2017-54, 3.2293.0007.001-1, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 08/2027, GALAO PLASTICO, 12 Meses, 3103084 DESENGRAXANTE, 396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante, 2860226/20-6,
1095,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", SUL MAX INDUSTRIAL LTDA, 3.02293-0, SOLUBEK MUNDUS, 25351.367861/2017-54, 3.2293.0007.002-8, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 08/2027, BOMBONA PLASTICA, 12 Meses, 3103084 DESENGRAXANTE, 396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante, 2860226/20-6,
1096,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", TEN FOUR INDÚSTRIA E SERVIÇOS LTDA, 3.07011-8, CLORO ORGÂNICO ADITIVADO BEL TABLETE MULTIAÇÃO, 25351.614791/2018-38, 3.7011.0055.001-1, PRODUTO DE VENDA LIVRE, 11/2028, SACO PLASTICO, 24 Meses, 3205045 DESINFETANTE PARA PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1140115/20-0,
1097,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", TEN FOUR INDÚSTRIA E SERVIÇOS LTDA, 3.07011-8, CLORO ORGÂNICO ADITIVADO BEL TABLETE MULTIAÇÃO, 25351.614791/2018-38, 3.7011.0055.002-8, PRODUTO DE VENDA LIVRE, 11/2028, FRASCO DE PLASTICO OPACO, 24 Meses, 3205045 DESINFETANTE PARA PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1140115/20-0,
1098,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", TEN FOUR INDÚSTRIA E SERVIÇOS LTDA, 3.07011-8, CLORO ORGÂNICO ADITIVADO BEL TABLETE MULTIAÇÃO, 25351.614791/2018-38, 3.7011.0055.003-6, PRODUTO DE VENDA LIVRE, 11/2028, BOMBONA PLASTICA, 24 Meses, 3205045 DESINFETANTE PARA PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1140115/20-0,
1099,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", TEN FOUR INDÚSTRIA E SERVIÇOS LTDA, 3.07011-8, CLORO ORGÂNICO ESTABILIZADO BEL MULTIAÇÃO, 25351.614795/2018-16, 3.7011.0056.001-5," PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA", 11/2028, SACO PLASTICO, 24 Meses, 3205045 DESINFETANTE PARA PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1140110/20-9,
1100,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", TEN FOUR INDÚSTRIA E SERVIÇOS LTDA, 3.07011-8, CLORO ORGÂNICO ESTABILIZADO BEL MULTIAÇÃO, 25351.614795/2018-16, 3.7011.0056.002-3," PRODUTO DE VENDA LIVRE,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA", 11/2028, BOMBONA PLASTICA, 24 Meses, 3205045 DESINFETANTE PARA PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1140110/20-9,
1101,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", ZUPPANI INDUSTRIAL LTDA, 3.00960-1, ALVEJANTE ZUPP, 25351.301413/2010-94, 3.0960.0055.001-1, PRODUTO DE VENDA LIVRE, 09/2025, FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO, 6 Meses, 3102017 ALVEJANTE, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1235396/20-5, FLORAL
1102,"RESOLUÇÃO-RE Nº 4.637, DE 12 DE NOVEMBRO DE 2020", ZUPPANI INDUSTRIAL LTDA, 3.00960-1, ALVEJANTE ZUPP, 25351.301413/2010-94, 3.0960.0055.002-8, PRODUTO DE VENDA LIVRE, 09/2025, FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO, 6 Meses, 3102017 ALVEJANTE, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1235396/20-5'], LAVANDA
1103,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ALGICIDA MANUTENCAO HIDROAZUL, 25351.005509/01-16, 3.2108.0010.001-4, PRODUTO DE VENDA LIVRE, 07/2026, FRASCO PLASTICO OPACO, 24 Meses, 3210014 ALGICIDA, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601958/20-1,
1104,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ALGICIDA CHOQUE HIDROAZUL, 25351.005514/01-48, 3.2108.0009.001-9, PRODUTO DE VENDA LIVRE, 07/2026, FRASCO PLASTICO OPACO, 24 Meses, 3210014 ALGICIDA, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601913/20-7,
1105,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.001-6, PRODUTO DE VENDA LIVRE, 10/2025, FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1106,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.002-4, PRODUTO DE VENDA LIVRE, 10/2025, FRASCO DE PLASTICO OPACO, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1107,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.003-2, PRODUTO DE VENDA LIVRE, 10/2025, FRASCO DE PLASTICO OPACO + FILME PLASTICO, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1108,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.004-0, PRODUTO DE VENDA LIVRE, 10/2025, BOMBONA PLASTICA, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1109,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.005-9, PRODUTO DE VENDA LIVRE, 10/2025, BOMBONA PLASTICA + CAIXA DE PAPELAO, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1110,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BAUMINAS HIDROAZUL INDÚSTRIA E COMÉRCIO LTDA, 3.02108-2, ELEVADOR DE PH HIDROAZUL, 25351.720893/2011-49, 3.2108.0025.006-7, PRODUTO DE VENDA LIVRE, 10/2025, BOMBONA PLASTICA + FILME PLASTICO, 12 Meses, 4300217 PRODUTO PARA TRATAMENTO DE PISCINAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2601771/20-8,
1111,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", BIO CARB INDÚSTRIA QUÍMICA LTDA, 3.02068-4, ISCA GRANULADA FORMICIDA FORTEX, 25351.849627/2008-32, 3.2068.0023.001-7, PRODUTO DE VENDA LIVRE, 03/2014, SACO PLASTICO + CAIXA DE PAPELAO, 24 Meses, 3222019 JARDINAGEM AMADORA, 330 REG. SANEANTES - Modificação de Fórmula de Produto, 3557676/19-6,
1112,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CARLEZANI INDÚSTRIA E COMÉRCIO LTDA, 3.04156-1, DESINFETANTE BH, 25351.000888/2017-04, 3.4156.0004.001-1, PRODUTO DE VENDA LIVRE, 03/2027, FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO, 2 Ano(s), 3205061 DESINFETANTE PARA USO GERAL, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2487598/20-4, CAPIM LIMÃO + EUCALIPTO
1113,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CARLEZANI INDÚSTRIA E COMÉRCIO LTDA, 3.04156-1, DESINFETANTE BH, 25351.000888/2017-04, 3.4156.0004.002-1, PRODUTO DE VENDA LIVRE, 03/2027, FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO, 2 Ano(s), 3205061 DESINFETANTE PARA USO GERAL, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2487598/20-4, FLORAL
1114,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CARLEZANI INDÚSTRIA E COMÉRCIO LTDA, 3.04156-1, DESINFETANTE VILLEFORT, 25351.747362/2018-46, 3.4156.0009.001-9, PRODUTO DE VENDA LIVRE, 02/2029, FRASCO DE PLASTICO TRANSPARENTE + CAIXA PAPEL CARTAO, 2 Ano(s), 3205061 DESINFETANTE PARA USO GERAL, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2487822/20-1, EUCALIPTO
1115,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CARLEZANI INDÚSTRIA E COMÉRCIO LTDA, 3.04156-1, DESINFETANTE VILLEFORT, 25351.747362/2018-46, 3.4156.0009.002-7, PRODUTO DE VENDA LIVRE, 02/2029, FRASCO DE PLASTICO TRANSPARENTE + CAIXA PAPEL CARTAO, 2 Ano(s), 3205061 DESINFETANTE PARA USO GERAL, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 2487822/20-1, FLORAL
1116,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, ÁGUA SANITÁRIA REMMUS, 25351.259161/2020-19, 3.8957.0001.001-0, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO OPACO, 6 Meses, 3103033 ÁGUA SANITÁRIA, 3871 Registro de Produto de Risco 2 - Água Sanitária,, 1
1117,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, ÁGUA SANITÁRIA REMMUS, 25351.259161/2020-19, 3.8957.0001.002-9, PRODUTO DE VENDA LIVRE, 11/2030, GALAO PLASTICO, 6 Meses, 3103033 ÁGUA SANITÁRIA, 3871 Registro de Produto de Risco 2 - Água Sanitária,, 1
1118,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, DESINFETANTE CONCENTRADO REMMUS, 25351.259163/2020-08, 3.8957.0002.001-6, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO TRANSPARENTE, 24 Meses, 3205061 DESINFETANTE PARA USO GERAL, 3882 Registro de Produto de Risco 2 - Desinfetante para Uso Geral,, LAVANDA
1119,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, DESINFETANTE CONCENTRADO REMMUS, 25351.259163/2020-08, 3.8957.0002.002-4, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO TRANSPARENTE, 24 Meses, 3205061 DESINFETANTE PARA USO GERAL, 3882 Registro de Produto de Risco 2 - Desinfetante para Uso Geral,, BAMBU
1120,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, DESINFETANTE CONCENTRADO REMMUS, 25351.259163/2020-08, 3.8957.0002.003-2, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO TRANSPARENTE, 24 Meses, 3205061 DESINFETANTE PARA USO GERAL, 3882 Registro de Produto de Risco 2 - Desinfetante para Uso Geral,, CRAVO E CANELA
1121,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CELESTINO F SOUZA JUNIOR &amp; CIA, 3.08957-3, DESINFETANTE CONCENTRADO REMMUS, 25351.259163/2020-08, 3.8957.0002.004-0, PRODUTO DE VENDA LIVRE, 11/2030, FRASCO DE PLASTICO TRANSPARENTE, 24 Meses, 3205061 DESINFETANTE PARA USO GERAL, 3882 Registro de Produto de Risco 2 - Desinfetante para Uso Geral,, TALCO
1122,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, BAYGON MATA BARATAS ISCAS, 25351.193814/2010-17, 3.0063.0519.001-1, PRODUTO DE VENDA LIVRE, 04/2030, DISPOSITIVO PLASTICO COM ISCAS + FILME DE POLIPROPILENO, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584295/20-2,
1123,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, BAYGON MATA BARATAS ISCAS, 25351.193814/2010-17, 000, PRODUTO DE VENDA LIVRE, 04/2030, CAIXA DE CARTOLINA, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584295/20-2,
1124,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, RAID MATA BARATAS ISCAS, 25351.193898/2010-61, 3.0063.0520.001-7, PRODUTO DE VENDA LIVRE, 11/2030, DISPOSITIVO PLASTICO COM ISCAS + FILME DE POLIPROPILENO, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584329/20-4,
1125,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, RAID MATA BARATAS ISCAS, 25351.193898/2010-61, 000, PRODUTO DE VENDA LIVRE, 02/2029, CAIXA DE CARTOLINA, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584329/20-4,
1126,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, BAYGON AÇÃO TOTAL LÍQUIDO JOHNSON, 25351.602363/2020-87, 3.0063.0638.001-9, PRODUTO DE VENDA LIVRE, 02/2029, FRASCO DE PLASTICO OPACO, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 3881 Registro de Produto de Risco 2 - Inseticida de Venda Livre, 2584296/20-9,
1127,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, RAID ISCAS MATA BARATAS JOHNSON, 25351.692023/2018-15, 3.0063.0622.001-1, PRODUTO DE VENDA LIVRE,, LATA AEROSSOL, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584296/20-9,
1128,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, RAID ISCAS MATA BARATAS JOHNSON, 25351.692023/2018-15, 3.0063.0622.002-1, PRODUTO DE VENDA LIVRE,, DISPOSITIVO PLASTICO COM ISCAS + FILME DE POLIPROPILENO, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto, 2584296/20-9,
1129,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", Ceras Johnson Ltda, 3.00063-1, RAID ISCAS MATA BARATAS JOHNSON, 25351.692023/2018-15, 000, PRODUTO DE VENDA LIVRE,, CAIXA DE CARTOLINA, 24 Meses, 3206017 INSETICIDA DE VENDA LIVRE, 332 REG. SANEANTES - Nova Embalagem de Produto,,
1130,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", cipa comércio e indústria de limpeza ltda, 3.00320-0, SODA CÁUSTICA EM ESCAMAS AMÁLIA, 25351.209994/2020-21, 3.0320.0014.001-1, PRODUTO DE VENDA LIVRE, 11/2030, POTE DE PLASTICO + CAIXA DE PAPELAO, 36 Meses, 3222030 DESINCRUSTANTE ALCALINO, 387 Registro de Produto de Risco 2 - Detergentes e Congêneres,,
1131,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CITROMAX INDUSTRIA E COMERCIO LTDA EPP, 3.02923-7, PIK RATO BLOCO, 25351.162162/2020-33, 3.2923.0158.001-5, PRODUTO DE VENDA LIVRE, 11/2030, SACHET + CAIXA DE PAPELAO, 24 Meses, 3207013 RATICIDA DE VENDA LIVRE, 3875 Registro de Produto de Risco 2 - Raticida de Venda Livre,,
1132,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CITROMAX INDUSTRIA E COMERCIO LTDA EPP, 3.02923-7, RATICIDA TERMIMAX SOFT BAIT, 25351.162724/2020-49, 3.2923.0159.001-0, PRODUTO DE VENDA LIVRE, 11/2030, SACHET + CAIXA DE PAPELAO, 24 Meses, 3207013 RATICIDA DE VENDA LIVRE, 3875 Registro de Produto de Risco 2 - Raticida de Venda Livre,,
1133,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", CLEANHOUSE INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA, 3.03646-7, CLORIMPO OLP CLEAN ALVEJANTE, 25351.329284/2011-73, 3.3646.0003.001-8, PRODUTO DE VENDA LIVRE, 10/2026, BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO, 6 Meses, 3102017 ALVEJANTE, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1894960/20-3, SUPER CONCENTRADO
1134,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", DE SANGOSSE AGROQUÍMICA LTDA, 3.02233-3, FORMICIDA LIQUIDO NITROSIN, 25351.127946/2005-86, 3.2233.0058.001-9, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 07/2025, FRASCO DE PLASTICO OPACO, 2 Ano(s), 3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1838527/20-6,
1135,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", DE SANGOSSE AGROQUÍMICA LTDA, 3.02233-3, FORMICIDA LIQUIDO NITROSIN, 25351.127946/2005-86, 3.2233.0058.002-7, PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA, 07/2025, BOMBONA PLASTICA OPACA, 2 Ano(s), 3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS, 389 REG. SANEANTES - Alteração de Rotulagem de Produto, 1838527/20-6,
1136,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", EBPL EMPRESA BRASILEIRA DE PRODUTOS DE LIMPEZA LTDA, 3.04094-6, ÁGUA SANITÁRIA GEO, 25351.128491/2015-17, 3.4094.0004.001-3, PRODUTO DE VENDA LIVRE, 04/2025, FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO, 6 Meses, 3103033 ÁGUA SANITÁRIA, 337 Cancelamento de Registro, 2261166/19-5,
1137,"RESOLUÇÃO-RE Nº 4.529, DE 5 DE NOVEMBRO DE 2020", ELFEN INDUSTRIA E COMERCIO LTDA - ME, 3.05215-1, PROTECT HC, 25351.335333/2019-16, 3.5215.0054.001-3,, 02/2030, GALAO PLASTICO + CAIXA DE PAPELAO, 24 Meses, 4300211 DESINFETANTE DE NÍVEL INTERMEDIÁRIO, 312 REG. SANEANTES - Mudança de Categoria de Produto, 2259325/20-3,
